receipt_id,po_id,supplier_id,received_date,qty_ordered,qty_received,qty_rejected,on_time,in_full
GR-01201,PO-01316,SUP-031,2025-02-16,151,151,0,True,True
GR-01202,PO-01317,SUP-048,2024-06-27,63,63,0,True,True
GR-01203,PO-01318,SUP-007,2025-05-11,21,21,0,True,True
GR-01204,PO-01319,SUP-026,2025-04-23,38,38,1,True,True
GR-01205,PO-01320,SUP-002,2024-08-28,169,169,0,True,True
GR-01206,PO-01321,SUP-031,2024-11-01,46,46,2,True,True
GR-01207,PO-01322,SUP-009,2025-08-28,1371,1371,0,True,True
GR-01208,PO-01323,SUP-002,2025-02-23,183,183,0,True,True
GR-01209,PO-01324,SUP-019,2025-12-26,9,9,0,True,True
GR-01210,PO-01325,SUP-019,2025-04-23,3,3,0,False,True
GR-01211,PO-01326,SUP-028,2025-03-16,196,196,0,True,True
GR-01212,PO-01327,SUP-048,2024-03-21,47,47,0,False,True
GR-01213,PO-01329,SUP-048,2024-07-11,19,19,0,True,True
GR-01214,PO-01330,SUP-031,2025-11-25,133,133,0,True,True
GR-01215,PO-01331,SUP-040,2024-01-25,685,685,0,True,True
GR-01216,PO-01332,SUP-022,2025-09-17,192,192,0,True,True
GR-01217,PO-01333,SUP-031,2025-03-31,177,177,0,True,True
GR-01218,PO-01334,SUP-031,2026-01-25,123,123,0,True,True
GR-01219,PO-01335,SUP-026,2025-08-13,26,26,0,True,True
GR-01220,PO-01336,SUP-006,2026-01-18,165,165,0,True,True
GR-01221,PO-01337,SUP-006,2024-05-04,84,84,0,True,True
GR-01222,PO-01338,SUP-006,2025-09-03,109,109,0,True,True
GR-01223,PO-01339,SUP-007,2025-01-24,28,28,0,True,True
GR-01224,PO-01340,SUP-009,2024-12-12,678,678,0,True,True
GR-01225,PO-01341,SUP-037,2025-12-21,698,698,0,True,True
GR-01226,PO-01342,SUP-009,2025-06-19,957,957,0,True,True
GR-01227,PO-01343,SUP-009,2026-01-27,336,336,0,True,True
GR-01228,PO-01344,SUP-009,2025-02-15,379,379,0,True,True
GR-01229,PO-01345,SUP-007,2025-02-07,16,16,0,True,True
GR-01230,PO-01346,SUP-019,2024-03-25,15,15,0,True,True
GR-01231,PO-01348,SUP-006,2025-10-17,92,92,0,True,True
GR-01232,PO-01349,SUP-003,2024-10-02,21,21,0,True,True
GR-01233,PO-01350,SUP-006,2026-02-02,124,124,0,True,True
GR-01234,PO-01351,SUP-032,2024-10-04,75,75,0,True,True
GR-01235,PO-01352,SUP-033,2025-06-19,837,763,0,True,False
GR-01236,PO-01353,SUP-006,2024-03-10,88,88,0,True,True
GR-01237,PO-01354,SUP-031,2024-12-10,70,70,0,True,True
GR-01238,PO-01355,SUP-009,2025-05-24,645,645,0,True,True
GR-01239,PO-01356,SUP-006,2025-02-28,141,141,0,True,True
GR-01240,PO-01357,SUP-008,2026-01-14,33,33,0,True,True
GR-01241,PO-01358,SUP-006,2024-04-19,16,16,0,True,True
GR-01242,PO-01359,SUP-035,2024-06-20,123,123,0,True,True
GR-01243,PO-01360,SUP-013,2024-08-01,1156,1156,0,True,True
GR-01244,PO-01362,SUP-006,2026-01-08,107,107,0,True,True
GR-01245,PO-01363,SUP-031,2024-10-17,92,92,0,True,True
GR-01246,PO-01364,SUP-031,2024-11-02,116,116,0,True,True
GR-01247,PO-01365,SUP-031,2025-12-07,80,80,0,True,True
GR-01248,PO-01366,SUP-021,2024-05-02,160,160,0,True,True
GR-01249,PO-01367,SUP-009,2025-12-09,739,739,0,True,True
GR-01250,PO-01368,SUP-023,2024-07-31,124,124,0,True,True
GR-01251,PO-01369,SUP-008,2025-09-26,18,18,0,True,True
GR-01252,PO-01370,SUP-001,2024-05-09,45,45,0,True,True
GR-01253,PO-01371,SUP-015,2024-02-07,33,29,0,False,False
GR-01254,PO-01372,SUP-031,2024-09-25,108,108,0,True,True
GR-01255,PO-01373,SUP-026,2024-04-03,22,20,0,False,False
GR-01256,PO-01374,SUP-037,2025-05-28,1130,1130,0,False,True
GR-01257,PO-01375,SUP-035,2025-01-17,69,69,0,True,True
GR-01258,PO-01376,SUP-006,2025-10-05,166,166,0,True,True
GR-01259,PO-01378,SUP-031,2025-01-18,39,39,0,True,True
GR-01260,PO-01379,SUP-031,2025-03-03,89,89,0,True,True
GR-01261,PO-01380,SUP-006,2025-04-12,114,114,0,True,True
GR-01262,PO-01381,SUP-006,2024-04-14,190,190,0,True,True
GR-01263,PO-01382,SUP-031,2024-12-02,42,42,0,True,True
GR-01264,PO-01383,SUP-009,2024-12-02,1195,1195,0,True,True
GR-01265,PO-01384,SUP-037,2026-02-15,1359,1359,0,True,True
GR-01266,PO-01385,SUP-031,2025-10-17,77,77,0,True,True
GR-01267,PO-01386,SUP-027,2025-07-26,29,29,0,True,True
GR-01268,PO-01387,SUP-001,2024-04-10,26,26,0,True,True
GR-01269,PO-01388,SUP-031,2025-03-16,180,180,0,True,True
GR-01270,PO-01389,SUP-006,2024-04-23,96,96,0,True,True
GR-01271,PO-01391,SUP-021,2025-10-04,115,106,0,False,False
GR-01272,PO-01392,SUP-031,2025-01-21,106,106,0,True,True
GR-01273,PO-01393,SUP-007,2024-09-11,26,26,0,True,True
GR-01274,PO-01395,SUP-009,2025-09-01,611,611,0,True,True
GR-01275,PO-01396,SUP-008,2025-08-12,29,29,0,True,True
GR-01276,PO-01397,SUP-019,2025-05-18,6,6,0,True,True
GR-01277,PO-01398,SUP-021,2025-04-07,101,101,0,True,True
GR-01278,PO-01399,SUP-006,2025-01-27,68,68,0,True,True
GR-01279,PO-01400,SUP-006,2025-08-30,183,183,0,True,True
GR-01280,PO-01401,SUP-005,2024-11-04,6,6,0,True,True
GR-01281,PO-01402,SUP-016,2024-04-24,1649,1649,0,True,True
GR-01282,PO-01403,SUP-029,2025-10-23,13,13,0,True,True
GR-01283,PO-01404,SUP-044,2025-02-18,67,67,0,True,True
GR-01284,PO-01405,SUP-006,2025-01-06,174,135,0,False,False
GR-01285,PO-01406,SUP-041,2024-02-28,1284,1284,0,True,True
GR-01286,PO-01407,SUP-007,2024-01-30,11,11,0,True,True
GR-01287,PO-01408,SUP-041,2025-07-25,560,560,0,True,True
GR-01288,PO-01409,SUP-007,2025-11-20,30,30,0,True,True
GR-01289,PO-01410,SUP-009,2024-10-30,1438,1438,0,True,True
GR-01290,PO-01411,SUP-021,2024-07-08,44,44,0,True,True
GR-01291,PO-01412,SUP-029,2024-03-12,8,8,0,True,True
GR-01292,PO-01413,SUP-006,2024-06-03,111,111,0,True,True
GR-01293,PO-01414,SUP-009,2026-01-09,550,473,0,True,False
GR-01294,PO-01416,SUP-035,2026-01-11,101,101,0,True,True
GR-01295,PO-01417,SUP-006,2025-07-03,125,125,0,True,True
GR-01296,PO-01418,SUP-009,2025-07-05,1440,1440,0,True,True
GR-01297,PO-01419,SUP-031,2025-04-22,85,85,0,True,True
GR-01298,PO-01420,SUP-021,2025-11-17,53,53,0,True,True
GR-01299,PO-01421,SUP-019,2025-12-17,14,14,0,True,True
GR-01300,PO-01422,SUP-031,2025-11-25,77,77,0,True,True
GR-01301,PO-01423,SUP-031,2024-12-27,73,73,0,True,True
GR-01302,PO-01424,SUP-031,2024-10-17,87,87,0,True,True
GR-01303,PO-01426,SUP-008,2025-05-19,24,24,0,True,True
GR-01304,PO-01427,SUP-006,2024-09-04,107,107,0,True,True
GR-01305,PO-01428,SUP-031,2024-06-18,162,162,0,False,True
GR-01306,PO-01429,SUP-031,2025-12-11,138,138,0,True,True
GR-01307,PO-01430,SUP-021,2024-07-16,137,137,0,True,True
GR-01308,PO-01432,SUP-006,2024-09-24,117,117,0,True,True
GR-01309,PO-01433,SUP-006,2026-01-29,39,25,0,True,False
GR-01310,PO-01434,SUP-031,2025-03-15,54,54,0,True,True
GR-01311,PO-01435,SUP-031,2024-06-09,120,120,0,False,True
GR-01312,PO-01436,SUP-006,2024-02-05,117,117,0,True,True
GR-01313,PO-01437,SUP-031,2024-03-11,58,58,0,True,True
GR-01314,PO-01438,SUP-021,2025-09-17,56,56,0,True,True
GR-01315,PO-01439,SUP-026,2024-03-08,27,27,0,True,True
GR-01316,PO-01440,SUP-031,2026-01-27,84,84,0,True,True
GR-01317,PO-01441,SUP-038,2025-03-15,8,8,0,True,True
GR-01318,PO-01442,SUP-007,2024-01-28,19,19,0,True,True
GR-01319,PO-01443,SUP-018,2024-07-08,29,29,0,True,True
GR-01320,PO-01444,SUP-031,2024-09-03,64,64,0,False,True
GR-01321,PO-01445,SUP-008,2025-10-12,25,25,0,True,True
GR-01322,PO-01446,SUP-006,2025-09-11,67,67,0,True,True
GR-01323,PO-01447,SUP-020,2024-03-02,45,45,0,False,True
GR-01324,PO-01448,SUP-031,2025-02-03,88,88,0,True,True
GR-01325,PO-01449,SUP-007,2026-01-13,21,21,0,True,True
GR-01326,PO-01450,SUP-031,2025-08-06,40,40,0,False,True
GR-01327,PO-01451,SUP-031,2024-09-16,46,46,0,True,True
GR-01328,PO-01453,SUP-006,2025-11-14,139,139,0,True,True
GR-01329,PO-01454,SUP-023,2024-02-12,58,58,0,True,True
GR-01330,PO-01455,SUP-031,2024-01-17,63,63,0,True,True
GR-01331,PO-01456,SUP-021,2026-02-11,39,39,0,True,True
GR-01332,PO-01457,SUP-035,2025-05-22,72,72,0,True,True
GR-01333,PO-01458,SUP-007,2025-08-13,11,11,0,True,True
GR-01334,PO-01459,SUP-004,2025-06-05,2017,2017,0,True,True
GR-01335,PO-01460,SUP-031,2024-01-13,76,76,0,True,True
GR-01336,PO-01461,SUP-048,2024-11-30,58,44,0,True,False
GR-01337,PO-01462,SUP-031,2024-09-12,150,150,0,True,True
GR-01338,PO-01463,SUP-009,2026-01-02,1679,1679,0,True,True
GR-01339,PO-01464,SUP-031,2025-08-13,94,94,0,True,True
GR-01340,PO-01465,SUP-031,2025-06-22,126,126,0,True,True
GR-01341,PO-01466,SUP-040,2025-09-03,212,212,0,True,True
GR-01342,PO-01467,SUP-031,2025-09-16,130,130,0,True,True
GR-01343,PO-01468,SUP-009,2025-05-13,1106,1106,0,True,True
GR-01344,PO-01469,SUP-021,2024-02-23,68,68,0,True,True
GR-01345,PO-01471,SUP-033,2026-01-20,789,789,0,True,True
GR-01346,PO-01472,SUP-031,2024-12-20,56,56,0,True,True
GR-01347,PO-01473,SUP-031,2024-09-01,101,101,0,True,True
GR-01348,PO-01474,SUP-031,2025-02-18,134,134,0,True,True
GR-01349,PO-01475,SUP-021,2025-03-25,107,107,0,True,True
GR-01350,PO-01476,SUP-019,2025-12-29,17,17,0,True,True
GR-01351,PO-01477,SUP-050,2025-08-24,87,87,0,False,True
GR-01352,PO-01478,SUP-006,2024-09-08,176,176,0,True,True
GR-01353,PO-01479,SUP-015,2025-05-03,16,16,0,True,True
GR-01354,PO-01480,SUP-031,2025-12-02,66,66,0,True,True
GR-01355,PO-01481,SUP-021,2025-11-29,59,59,0,True,True
GR-01356,PO-01482,SUP-019,2024-06-13,32,32,0,True,True
GR-01357,PO-01483,SUP-009,2024-04-13,1059,1059,0,True,True
GR-01358,PO-01484,SUP-032,2024-08-01,37,37,0,True,True
GR-01359,PO-01486,SUP-031,2024-05-29,31,31,0,True,True
GR-01360,PO-01487,SUP-031,2025-06-01,132,132,0,True,True
GR-01361,PO-01488,SUP-021,2024-05-02,51,51,0,True,True
GR-01362,PO-01489,SUP-031,2024-02-27,88,88,0,True,True
GR-01363,PO-01491,SUP-016,2026-02-20,1269,1269,0,True,True
GR-01364,PO-01492,SUP-014,2024-03-19,64,64,0,True,True
GR-01365,PO-01493,SUP-031,2025-11-07,43,43,0,True,True
GR-01366,PO-01494,SUP-006,2025-05-27,96,96,0,True,True
GR-01367,PO-01495,SUP-043,2024-03-01,1649,1649,0,True,True
GR-01368,PO-01496,SUP-009,2026-02-13,1268,1268,0,True,True
GR-01369,PO-01497,SUP-050,2025-10-31,64,64,0,True,True
GR-01370,PO-01498,SUP-009,2025-09-13,344,344,0,True,True
GR-01371,PO-01499,SUP-026,2024-05-27,21,17,0,False,False
GR-01372,PO-01500,SUP-006,2024-10-10,92,92,0,True,True
GR-01373,PO-01501,SUP-031,2024-12-15,94,94,0,True,True
GR-01374,PO-01502,SUP-031,2025-09-22,75,75,0,True,True
GR-01375,PO-01503,SUP-035,2024-05-10,85,85,0,True,True
GR-01376,PO-01504,SUP-015,2025-07-12,6,6,0,True,True
GR-01377,PO-01505,SUP-031,2024-05-13,84,84,0,True,True
GR-01378,PO-01506,SUP-006,2024-10-01,179,179,0,True,True
GR-01379,PO-01507,SUP-006,2024-12-05,65,65,0,True,True
GR-01380,PO-01508,SUP-023,2025-07-17,127,101,0,True,False
GR-01381,PO-01509,SUP-009,2025-08-09,1404,1404,0,True,True
GR-01382,PO-01510,SUP-035,2024-04-14,24,24,0,True,True
GR-01383,PO-01511,SUP-031,2026-01-22,43,43,0,True,True
GR-01384,PO-01512,SUP-031,2025-01-01,72,72,0,True,True
GR-01385,PO-01513,SUP-031,2025-01-08,166,166,0,True,True
GR-01386,PO-01514,SUP-031,2025-10-18,34,34,0,True,True
GR-01387,PO-01515,SUP-031,2026-01-17,79,79,0,True,True
GR-01388,PO-01516,SUP-019,2025-08-20,7,7,0,True,True
GR-01389,PO-01517,SUP-031,2025-06-10,29,29,0,True,True
GR-01390,PO-01518,SUP-006,2025-06-06,99,99,0,True,True
GR-01391,PO-01519,SUP-009,2025-01-15,1699,1699,0,True,True
GR-01392,PO-01520,SUP-009,2025-07-07,1094,1094,0,True,True
GR-01393,PO-01521,SUP-024,2025-03-14,104,104,0,True,True
GR-01394,PO-01522,SUP-031,2026-01-26,61,61,0,True,True
GR-01395,PO-01523,SUP-016,2024-07-17,913,913,0,True,True
GR-01396,PO-01524,SUP-038,2025-09-14,12,10,0,True,False
GR-01397,PO-01525,SUP-001,2025-01-27,56,56,0,True,True
GR-01398,PO-01526,SUP-020,2024-11-17,138,138,0,True,True
GR-01399,PO-01527,SUP-001,2024-12-10,40,33,0,True,False
GR-01400,PO-01528,SUP-046,2024-09-16,857,857,0,True,True
GR-01401,PO-01529,SUP-006,2024-02-21,205,205,0,True,True
GR-01402,PO-01530,SUP-009,2025-01-12,673,673,0,True,True
GR-01403,PO-01531,SUP-048,2025-02-25,59,59,0,True,True
GR-01404,PO-01532,SUP-048,2025-01-26,42,42,0,True,True
GR-01405,PO-01533,SUP-048,2025-12-12,63,63,0,True,True
GR-01406,PO-01534,SUP-009,2025-02-11,1483,1483,0,True,True
GR-01407,PO-01535,SUP-031,2024-05-29,55,42,0,False,False
GR-01408,PO-01536,SUP-019,2025-02-09,19,19,0,True,True
GR-01409,PO-01538,SUP-007,2024-02-23,31,31,0,True,True
GR-01410,PO-01539,SUP-006,2024-05-29,154,154,0,True,True
GR-01411,PO-01540,SUP-050,2025-08-05,23,23,0,True,True
GR-01412,PO-01542,SUP-024,2025-07-04,55,55,0,True,True
GR-01413,PO-01543,SUP-031,2025-06-11,69,69,0,True,True
GR-01414,PO-01544,SUP-031,2024-03-08,44,44,0,True,True
GR-01415,PO-01545,SUP-019,2024-07-05,23,23,0,True,True
GR-01416,PO-01546,SUP-006,2024-06-30,186,186,0,True,True
GR-01417,PO-01547,SUP-031,2024-08-19,95,95,0,True,True
GR-01418,PO-01548,SUP-022,2024-11-22,158,158,0,True,True
GR-01419,PO-01549,SUP-010,2025-04-30,39,39,1,True,True
GR-01420,PO-01550,SUP-001,2025-09-21,23,23,0,True,True
GR-01421,PO-01551,SUP-006,2025-09-08,92,92,0,True,True
GR-01422,PO-01552,SUP-048,2024-02-11,25,25,0,True,True
GR-01423,PO-01553,SUP-026,2026-01-18,12,12,0,True,True
GR-01424,PO-01554,SUP-015,2024-03-22,12,12,0,False,True
GR-01425,PO-01555,SUP-048,2024-05-06,56,56,0,True,True
GR-01426,PO-01556,SUP-031,2026-02-07,145,145,0,True,True
GR-01427,PO-01557,SUP-031,2024-07-29,162,162,0,True,True
GR-01428,PO-01558,SUP-031,2025-07-24,181,181,0,True,True
GR-01429,PO-01559,SUP-015,2025-06-09,28,28,0,True,True
GR-01430,PO-01560,SUP-006,2024-08-24,26,26,0,True,True
GR-01431,PO-01561,SUP-021,2025-03-08,70,70,0,True,True
GR-01432,PO-01562,SUP-031,2025-04-21,135,135,0,True,True
GR-01433,PO-01563,SUP-016,2024-08-17,928,928,0,True,True
GR-01434,PO-01564,SUP-040,2024-09-29,1559,1559,0,True,True
GR-01435,PO-01565,SUP-007,2025-08-24,24,24,0,True,True
GR-01436,PO-01566,SUP-006,2025-06-05,44,44,0,True,True
GR-01437,PO-01567,SUP-046,2025-11-23,609,466,0,True,False
GR-01438,PO-01569,SUP-009,2025-03-04,1195,1195,0,True,True
GR-01439,PO-01570,SUP-001,2024-09-04,84,84,0,True,True
GR-01440,PO-01571,SUP-006,2025-02-17,68,68,0,True,True
GR-01441,PO-01572,SUP-022,2024-04-24,125,125,6,True,True
GR-01442,PO-01574,SUP-037,2024-12-28,1712,1712,0,True,True
GR-01443,PO-01575,SUP-001,2026-02-06,40,40,0,True,True
GR-01444,PO-01576,SUP-006,2024-08-16,110,110,0,True,True
GR-01445,PO-01578,SUP-001,2024-12-05,29,29,0,True,True
GR-01446,PO-01579,SUP-006,2025-03-15,124,124,0,True,True
GR-01447,PO-01580,SUP-031,2024-06-07,50,50,0,True,True
GR-01448,PO-01581,SUP-031,2026-01-29,68,68,0,True,True
GR-01449,PO-01582,SUP-031,2025-08-12,105,105,0,True,True
GR-01450,PO-01583,SUP-031,2025-07-12,134,134,0,True,True
GR-01451,PO-01585,SUP-001,2025-01-28,60,60,0,True,True
GR-01452,PO-01586,SUP-009,2025-04-03,678,678,0,True,True
GR-01453,PO-01587,SUP-003,2025-01-18,18,14,0,True,False
GR-01454,PO-01588,SUP-026,2024-04-11,27,27,0,True,True
GR-01455,PO-01589,SUP-026,2024-12-15,11,11,0,True,True
GR-01456,PO-01591,SUP-006,2025-09-22,73,73,0,True,True
GR-01457,PO-01592,SUP-043,2024-03-29,615,615,0,True,True
GR-01458,PO-01593,SUP-021,2026-01-13,121,121,0,True,True
GR-01459,PO-01594,SUP-001,2024-12-11,7,7,0,True,True
GR-01460,PO-01595,SUP-031,2025-03-09,185,185,0,True,True
GR-01461,PO-01596,SUP-006,2025-12-04,36,36,0,True,True
GR-01462,PO-01597,SUP-031,2025-10-01,113,113,0,True,True
GR-01463,PO-01598,SUP-002,2024-01-15,125,125,0,True,True
GR-01464,PO-01599,SUP-006,2024-12-23,141,141,0,True,True
GR-01465,PO-01600,SUP-031,2024-12-01,176,176,0,False,True
GR-01466,PO-01601,SUP-002,2025-07-01,149,149,0,True,True
GR-01467,PO-01602,SUP-031,2025-01-26,47,39,0,True,False
GR-01468,PO-01603,SUP-031,2025-05-10,89,89,0,True,True
GR-01469,PO-01604,SUP-006,2025-07-14,151,151,0,True,True
GR-01470,PO-01605,SUP-035,2026-01-27,116,116,0,True,True
GR-01471,PO-01606,SUP-029,2024-08-08,9,9,0,True,True
GR-01472,PO-01607,SUP-007,2026-01-09,17,17,0,True,True
GR-01473,PO-01608,SUP-022,2024-05-14,43,43,0,True,True
GR-01474,PO-01609,SUP-021,2024-09-04,90,90,0,True,True
GR-01475,PO-01610,SUP-019,2024-02-15,21,21,0,True,True
GR-01476,PO-01611,SUP-045,2024-04-20,537,537,23,True,True
GR-01477,PO-01612,SUP-031,2024-06-06,28,28,0,True,True
GR-01478,PO-01613,SUP-029,2025-08-04,32,32,0,True,True
GR-01479,PO-01614,SUP-006,2025-04-01,164,164,0,True,True
GR-01480,PO-01615,SUP-006,2025-07-03,117,117,0,True,True
GR-01481,PO-01616,SUP-031,2024-04-05,78,78,0,True,True
GR-01482,PO-01617,SUP-031,2025-10-16,101,101,0,True,True
GR-01483,PO-01618,SUP-039,2024-02-29,123,123,0,True,True
GR-01484,PO-01619,SUP-031,2025-08-08,147,147,0,True,True
GR-01485,PO-01620,SUP-009,2024-04-30,1465,1465,0,True,True
GR-01486,PO-01621,SUP-023,2024-03-28,155,105,0,True,False
GR-01487,PO-01622,SUP-018,2025-05-01,25,25,0,True,True
GR-01488,PO-01623,SUP-009,2025-04-06,896,896,0,True,True
GR-01489,PO-01624,SUP-031,2025-01-31,93,93,0,True,True
GR-01490,PO-01625,SUP-046,2026-01-30,1012,867,0,True,False
GR-01491,PO-01626,SUP-021,2024-08-15,90,90,0,True,True
GR-01492,PO-01627,SUP-018,2025-04-01,17,17,0,True,True
GR-01493,PO-01628,SUP-031,2025-09-27,138,138,0,True,True
GR-01494,PO-01629,SUP-006,2024-11-05,132,132,0,True,True
GR-01495,PO-01630,SUP-031,2025-12-30,60,60,0,True,True
GR-01496,PO-01631,SUP-001,2025-09-12,49,41,0,False,False
GR-01497,PO-01632,SUP-035,2025-09-09,132,106,0,True,False
GR-01498,PO-01633,SUP-031,2024-12-23,67,67,0,True,True
GR-01499,PO-01634,SUP-031,2025-05-10,130,130,0,True,True
GR-01500,PO-01635,SUP-006,2024-02-16,170,170,0,True,True
GR-01501,PO-01636,SUP-034,2024-10-06,28,28,0,True,True
GR-01502,PO-01637,SUP-050,2024-09-21,44,44,0,True,True
GR-01503,PO-01638,SUP-050,2024-12-14,26,26,0,True,True
GR-01504,PO-01639,SUP-006,2025-09-15,93,93,0,True,True
GR-01505,PO-01640,SUP-024,2025-09-17,157,157,0,True,True
GR-01506,PO-01641,SUP-007,2024-02-01,20,20,0,True,True
GR-01507,PO-01643,SUP-031,2025-02-23,100,100,0,True,True
GR-01508,PO-01644,SUP-035,2025-12-16,180,180,0,True,True
GR-01509,PO-01645,SUP-031,2025-10-20,147,147,0,True,True
GR-01510,PO-01646,SUP-043,2025-06-17,1558,1558,0,True,True
GR-01511,PO-01647,SUP-031,2025-06-12,162,162,0,True,True
GR-01512,PO-01649,SUP-031,2024-10-08,82,82,0,True,True
GR-01513,PO-01650,SUP-006,2024-05-01,113,113,0,True,True
GR-01514,PO-01651,SUP-021,2025-11-18,96,96,0,True,True
GR-01515,PO-01652,SUP-031,2025-04-07,179,179,0,True,True
GR-01516,PO-01653,SUP-009,2025-10-28,594,594,0,True,True
GR-01517,PO-01654,SUP-031,2026-01-05,133,133,0,True,True
GR-01518,PO-01655,SUP-034,2026-02-22,44,28,0,False,False
GR-01519,PO-01656,SUP-031,2025-11-23,92,92,0,True,True
GR-01520,PO-01657,SUP-006,2025-09-19,107,107,0,True,True
GR-01521,PO-01658,SUP-016,2024-08-13,1088,1088,0,True,True
GR-01522,PO-01659,SUP-006,2024-07-02,42,42,0,True,True
GR-01523,PO-01660,SUP-007,2024-12-10,20,20,0,True,True
GR-01524,PO-01661,SUP-009,2024-01-25,1111,1111,0,True,True
GR-01525,PO-01662,SUP-043,2025-08-13,528,528,0,True,True
GR-01526,PO-01663,SUP-007,2025-11-01,24,24,0,True,True
GR-01527,PO-01664,SUP-005,2025-04-06,16,14,0,False,False
GR-01528,PO-01665,SUP-009,2024-11-16,1015,1015,0,True,True
GR-01529,PO-01666,SUP-040,2025-10-17,479,479,0,True,True
GR-01530,PO-01667,SUP-015,2024-07-14,19,19,0,True,True
GR-01531,PO-01668,SUP-041,2025-07-09,922,922,0,False,True
GR-01532,PO-01669,SUP-006,2024-11-30,49,49,0,True,True
GR-01533,PO-01670,SUP-035,2024-07-10,141,141,0,True,True
GR-01534,PO-01671,SUP-001,2024-02-21,43,43,0,True,True
GR-01535,PO-01672,SUP-006,2024-08-10,53,53,0,True,True
GR-01536,PO-01673,SUP-040,2024-01-28,663,663,0,True,True
GR-01537,PO-01674,SUP-022,2025-02-01,23,23,0,True,True
GR-01538,PO-01675,SUP-035,2025-06-29,53,53,0,True,True
GR-01539,PO-01676,SUP-001,2026-01-31,76,76,0,True,True
GR-01540,PO-01677,SUP-031,2025-05-06,189,189,0,True,True
GR-01541,PO-01678,SUP-024,2025-10-26,134,134,0,True,True
GR-01542,PO-01679,SUP-031,2025-07-04,149,149,0,True,True
GR-01543,PO-01680,SUP-039,2025-08-19,155,155,0,True,True
GR-01544,PO-01681,SUP-031,2026-01-28,79,79,0,True,True
GR-01545,PO-01682,SUP-031,2024-02-08,126,126,0,True,True
GR-01546,PO-01683,SUP-006,2024-07-18,6,6,0,True,True
GR-01547,PO-01684,SUP-021,2025-06-20,68,68,0,True,True
GR-01548,PO-01686,SUP-006,2026-01-12,57,57,0,True,True
GR-01549,PO-01687,SUP-006,2025-06-06,94,94,0,True,True
GR-01550,PO-01688,SUP-002,2025-06-23,21,21,0,True,True
GR-01551,PO-01689,SUP-006,2025-12-10,97,97,0,True,True
GR-01552,PO-01690,SUP-018,2025-04-07,30,30,0,True,True
GR-01553,PO-01691,SUP-024,2026-02-15,84,74,0,True,False
GR-01554,PO-01692,SUP-031,2024-09-15,131,131,0,True,True
GR-01555,PO-01693,SUP-031,2024-07-22,121,121,0,True,True
GR-01556,PO-01694,SUP-006,2025-02-03,85,85,0,True,True
GR-01557,PO-01695,SUP-031,2025-09-05,124,124,0,True,True
GR-01558,PO-01696,SUP-006,2025-11-12,61,61,0,True,True
GR-01559,PO-01697,SUP-006,2025-03-11,139,139,0,True,True
GR-01560,PO-01698,SUP-006,2025-10-18,114,114,0,True,True
GR-01561,PO-01699,SUP-031,2025-10-22,134,134,0,True,True
GR-01562,PO-01700,SUP-041,2024-12-06,1530,1530,0,True,True
GR-01563,PO-01701,SUP-028,2024-09-20,53,53,0,False,True
GR-01564,PO-01702,SUP-016,2024-06-23,1427,1427,0,True,True
GR-01565,PO-01703,SUP-031,2024-03-11,73,73,0,True,True
GR-01566,PO-01704,SUP-009,2025-04-11,347,347,0,True,True
GR-01567,PO-01705,SUP-031,2024-06-06,139,139,0,True,True
GR-01568,PO-01706,SUP-021,2025-11-27,75,75,0,True,True
GR-01569,PO-01707,SUP-031,2025-03-03,70,70,0,True,True
GR-01570,PO-01708,SUP-048,2024-04-17,47,47,0,True,True
GR-01571,PO-01709,SUP-001,2026-02-05,59,59,0,True,True
GR-01572,PO-01710,SUP-001,2024-12-10,27,27,0,True,True
GR-01573,PO-01711,SUP-007,2025-10-30,41,30,0,True,False
GR-01574,PO-01712,SUP-026,2025-02-08,15,15,0,False,True
GR-01575,PO-01713,SUP-031,2024-10-24,163,108,0,True,False
GR-01576,PO-01714,SUP-035,2024-02-21,133,133,0,True,True
GR-01577,PO-01716,SUP-028,2025-12-17,139,139,0,True,True
GR-01578,PO-01717,SUP-021,2025-08-03,150,150,0,True,True
GR-01579,PO-01719,SUP-002,2025-08-20,128,128,0,True,True
GR-01580,PO-01720,SUP-031,2025-09-18,137,137,0,True,True
GR-01581,PO-01721,SUP-031,2025-06-24,150,115,0,True,False
GR-01582,PO-01722,SUP-021,2024-10-24,93,93,0,True,True
GR-01583,PO-01723,SUP-026,2025-09-02,18,18,0,True,True
GR-01584,PO-01724,SUP-005,2024-10-09,32,32,1,True,True
GR-01585,PO-01725,SUP-043,2024-11-30,1532,1532,0,True,True
GR-01586,PO-01726,SUP-031,2024-08-22,111,111,0,True,True
GR-01587,PO-01728,SUP-029,2026-02-21,22,22,0,True,True
GR-01588,PO-01729,SUP-026,2025-06-18,38,38,0,True,True
GR-01589,PO-01730,SUP-006,2024-02-02,87,87,0,True,True
GR-01590,PO-01731,SUP-006,2024-01-27,82,68,0,False,False
GR-01591,PO-01732,SUP-031,2026-01-01,188,188,0,True,True
GR-01592,PO-01733,SUP-031,2025-05-08,97,97,0,True,True
GR-01593,PO-01734,SUP-006,2025-03-15,188,188,0,True,True
GR-01594,PO-01735,SUP-009,2025-04-27,755,755,0,True,True
GR-01595,PO-01736,SUP-006,2024-02-08,60,60,0,True,True
GR-01596,PO-01737,SUP-035,2025-01-04,106,106,0,True,True
